timestamp,record_id_a,record_id_b,model_score,model_decision,reviewer_decision,final_decision,notes,lower_threshold,upper_threshold,given_name_sim,surname_sim,date_of_birth_exact,address_sim,suburb_sim,state_exact,postcode_exact,sex_exact
,rec-4039-org,rec-4039-dup-0,0.7813397080969353,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.993939393939394,1.0,1,1,
,rec-4050-org,rec-4050-dup-0,0.7813318963598004,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9938775510204083,1.0,1,1,
,rec-535-org,rec-535-dup-0,0.7813157846519592,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9874999999999999,1,1,
,rec-3705-org,rec-3705-dup-0,0.7813157826641033,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.99375,1.0,1,1,
,rec-4599-org,rec-4599-dup-0,0.7813157826641032,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.9874999999999999,1,1,
,rec-876-org,rec-876-dup-0,0.7813154225041267,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,1.0,1.0,1,1,
,rec-445-org,rec-445-dup-0,0.7813154225041267,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,1.0,1.0,1,1,
,rec-4671-org,rec-4671-dup-0,0.7812903177589203,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9935483870967742,1.0,1,1,
,rec-2584-org,rec-2584-dup-0,0.7812648650760738,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44761904761904764,0.44761904761904764,1,0.9862068965517242,1.0,1,1,
,rec-1401-org,rec-1401-dup-0,0.7812527658625226,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44761904761904764,0.4365079365079365,1,1.0,1.0,1,1,
,rec-1630-org,rec-1630-dup-0,0.7812341149604891,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.993103448275862,1.0,1,1,
,rec-4855-org,rec-4855-dup-0,0.7812341149604891,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.993103448275862,1.0,1,1,
,rec-3981-org,rec-3981-dup-0,0.781203002697072,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9928571428571429,1.0,1,1,
,rec-1197-org,rec-1197-dup-0,0.781203002697072,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9928571428571429,1.0,1,1,
,rec-4355-org,rec-4355-dup-0,0.781203002697072,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9928571428571429,1.0,1,1,
,rec-3358-org,rec-3358-dup-0,0.781169583833694,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9925925925925926,1.0,1,1,
,rec-1723-org,rec-1723-dup-0,0.781169583833694,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9925925925925926,1.0,1,1,
,rec-3123-org,rec-3123-dup-0,0.7811335984171415,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9846153846153847,1,1,
,rec-959-org,rec-959-dup-0,0.7811335964292855,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.9846153846153847,1,1,
,rec-906-org,rec-906-dup-0,0.7811335964292855,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9923076923076923,1.0,1,1,
,rec-1228-org,rec-1228-dup-0,0.7810947320203803,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.992,1.0,1,1,
,rec-453-org,rec-453-dup-0,0.7810526267572224,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9916666666666667,1.0,1,1,
,rec-2419-org,rec-2419-dup-0,0.7810522646093898,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.446031746031746,0.43650793650793646,1,1.0,1.0,1,1,
,rec-734-org,rec-734-dup-0,0.7810068601668334,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9913043478260869,1.0,1,1,
,rec-4662-org,rec-4662-dup-0,0.7810068581789774,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9913043478260869,1.0,1,1,
,rec-1971-org,rec-1971-dup-0,0.78096423966899,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.45555555555555555,0.45555555555555555,1,0.9659698025551684,1.0,1,1,
,rec-2422-org,rec-2422-dup-0,0.7809022508173729,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9904761904761905,1.0,1,1,
,rec-770-org,rec-770-dup-0,0.7809022488295169,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9904761904761905,1.0,1,1,
,rec-3403-org,rec-3403-dup-0,0.780887579993973,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9903600464576074,1.0,1,1,
,rec-623-org,rec-623-dup-0,0.780842100441433,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.98,1,1,
,rec-395-org,rec-395-dup-0,0.780842100441433,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.98,1,1,
,rec-233-org,rec-233-dup-0,0.7807470220528978,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.989247311827957,1.0,1,1,
,rec-3276-org,rec-3276-dup-0,0.7806533527100354,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9885057471264368,1.0,1,1,
,rec-141-org,rec-141-dup-0,0.7805741578577008,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9878787878787879,1.0,1,1,
,rec-4949-org,rec-4949-dup-0,0.7805741578577008,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9878787878787879,1.0,1,1,
,rec-671-org,rec-671-dup-0,0.7805502344127249,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9876893939393939,1.0,1,1,
,rec-3283-org,rec-3283-dup-0,0.7805263109677485,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.975,1,1,
,rec-463-org,rec-463-dup-0,0.7805263109677485,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.975,1,1,
,rec-4856-org,rec-4856-dup-0,0.7805263109677485,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.975,1,1,
,rec-393-org,rec-393-dup-0,0.7805263089798927,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9875,1.0,1,1,
,rec-3237-org,rec-3237-dup-0,0.7805263089798927,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9874999999999999,1.0,1,1,
,rec-3496-org,rec-3496-dup-0,0.7805263089798925,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.975,1,1,
,rec-70-org,rec-70-dup-0,0.7805259488199161,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.45555555555555555,0.45555555555555555,1,0.9625,1.0,1,1,
,rec-1643-org,rec-1643-dup-0,0.7804736793888014,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9741666666666667,1,1,
,rec-1065-org,rec-1065-dup-0,0.7804482124957624,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9868817204301076,1.0,1,1,
,rec-540-org,rec-540-dup-0,0.7804210478098539,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9866666666666667,1.0,1,1,
,rec-1687-org,rec-1687-dup-0,0.7803629715848086,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9862068965517242,1.0,1,1,
,rec-699-org,rec-699-dup-0,0.7803629695969525,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9862068965517241,1.0,1,1,
,rec-3689-org,rec-3689-dup-0,0.7802701509347199,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.5396825396825397,0.5396825396825397,1,1.0,0.576984126984127,1,1,
,rec-3712-org,rec-3712-dup-0,0.7802673301824521,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9854497354497355,1.0,1,1,
,rec-4268-org,rec-4268-dup-0,0.7802627909251791,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,0.9916666666666667,1.0,1,1,
,rec-3165-org,rec-3165-dup-0,0.7802339113190739,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9851851851851852,1.0,1,1,
,rec-2822-org,rec-2822-dup-0,0.7802339113190739,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9851851851851852,1.0,1,1,
,rec-1952-org,rec-1952-dup-0,0.780161936510257,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.9692307692307692,1,1,
,rec-4073-org,rec-4073-dup-0,0.7800842057045907,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.984,1.0,1,1,
,rec-4287-org,rec-4287-dup-0,0.7800522646093897,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,1.0,0.98,1,1,
,rec-333-org,rec-333-dup-0,0.779999995178275,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9833333333333334,1.0,1,1,
,rec-4908-org,rec-4908-dup-0,0.779999995178275,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9666666666666667,1,1,
,rec-746-org,rec-746-dup-0,0.779899382403876,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.45555555555555555,0.4666666666666666,1,0.9436507936507937,1.0,1,1,
,rec-1012-org,rec-1012-dup-0,0.7798947320203802,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.995,0.975,1,1,
,rec-760-org,rec-760-dup-0,0.7798492570905927,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4365079365079365,0.4365079365079365,1,1.0,1.0,1,1,
,rec-3581-org,rec-3581-dup-0,0.7797155895885042,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.45555555555555555,0.45555555555555555,1,0.9560846560846561,1.0,1,1,
,rec-165-org,rec-165-dup-0,0.7796240553286509,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9928571428571429,0.975,1,1,
,rec-3920-org,rec-3920-dup-0,0.7795789425466961,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.98,1.0,0,1.0,1.0,1,1,
,rec-4600-org,rec-4600-dup-0,0.7795789405588401,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.98,1.0,1,1,
,rec-45-org,rec-45-dup-0,0.7795499044341734,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9797701149425287,1.0,1,1,
,rec-2344-org,rec-2344-dup-0,0.7795208663216506,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9795402298850574,1.0,1,1,
,rec-4822-org,rec-4822-dup-0,0.7795124605522361,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9794736842105263,1.0,1,1,
,rec-3144-org,rec-3144-dup-0,0.7793984914188765,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9952380952380953,0.9666666666666667,1,1,
,rec-4252-org,rec-4252-dup-0,0.7792982407923101,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9777777777777777,1.0,0,1.0,1.0,1,1,
,rec-4839-org,rec-4839-dup-0,0.7792982388044541,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9777777777777777,0.0,1,1.0,1.0,1,1,
,rec-2368-org,rec-2368-dup-0,0.7791125437977064,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9763076923076923,1.0,1,1,
,rec-4567-org,rec-4567-dup-0,0.7790977395391774,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9761904761904763,1.0,1,1,
,rec-1395-org,rec-1395-dup-0,0.7790855879480783,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9851851851851852,0.9818181818181818,1,1,
,rec-1646-org,rec-1646-dup-0,0.7790402428562935,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9514705882352941,1,1,
,rec-3743-org,rec-3743-dup-0,0.7790071518274349,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4365079365079365,0.4365079365079365,1,0.9933333333333334,1.0,1,1,
,rec-4274-org,rec-4274-dup-0,0.7789473635993276,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.975,1.0,0,1.0,1.0,1,1,
,rec-1392-org,rec-1392-dup-0,0.7789473635993276,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.95,1,1,
,rec-1760-org,rec-1760-dup-0,0.7789473616114716,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.975,0.0,1,1.0,1.0,1,1,
,rec-1747-org,rec-1747-dup-0,0.7789473616114716,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.95,1,1,
,rec-3180-org,rec-3180-dup-0,0.7789282248433467,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.993939393939394,0.9618181818181818,1,1,
,rec-2376-org,rec-2376-dup-0,0.7787911666553549,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9737634408602152,1.0,1,1,
,rec-4368-org,rec-4368-dup-0,0.7787911646674989,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9737634408602152,1.0,1,1,
,rec-4391-org,rec-4391-dup-0,0.7787639999815904,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9735483870967742,1.0,1,1,
,rec-3793-org,rec-3793-dup-0,0.7786959427703093,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4583333333333333,0.4583333333333333,1,0.9639846743295019,0.9555555555555556,1,1,
,rec-839-org,rec-839-dup-0,0.7786766869075983,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9728571428571429,1.0,1,1,
,rec-2336-org,rec-2336-dup-0,0.7786497229459701,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9726436781609196,1.0,1,1,
,rec-4026-org,rec-4026-dup-0,0.7785964864063453,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9777777777777777,0,1.0,1.0,1,1,
,rec-1597-org,rec-1597-dup-0,0.7785964864063453,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9777777777777777,0,1.0,1.0,1,1,
,rec-2032-org,rec-2032-dup-0,0.7785961242585127,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.43703703703703706,0.43703703703703706,1,1.0,0.9777777777777777,1,1,
,rec-874-org,rec-874-dup-0,0.7785742969376361,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9868817204301076,0.9703296703296703,1,1,
,rec-945-org,rec-945-dup-0,0.7785714237497035,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9833333333333333,0,0.9928571428571429,1.0,1,1,
,rec-3696-org,rec-3696-dup-0,0.7785250434310911,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9716566320014596,1.0,1,1,
,rec-1278-org,rec-1278-dup-0,0.7784962357797787,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9428571428571428,1,1,
,rec-599-org,rec-599-dup-0,0.7784962357797787,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9714285714285714,1.0,0,1.0,1.0,1,1,
,rec-4726-org,rec-4726-dup-0,0.7784962337919227,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.9428571428571428,1,1,
,rec-4496-org,rec-4496-dup-0,0.778490172297353,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.5952380952380952,0.5952380952380952,1,0.9448028673835126,1.0,0,1,
,rec-717-org,rec-717-dup-0,0.7784270974166294,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.993103448275862,0.9555555555555556,1,1,
,rec-4512-org,rec-4512-dup-0,0.7782493026574995,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9694736842105263,1.0,1,1,
,rec-1275-org,rec-1275-dup-0,0.7782296602500454,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9818181818181818,0.975,1,1,
,rec-161-org,rec-161-dup-0,0.7782053746572366,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44166666666666665,0.44166666666666665,1,0.975378787878788,1.0,1,1,
,rec-2868-org,rec-2868-dup-0,0.7782043295436001,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.975,1.0,0,0.9941176470588236,1.0,1,1,
,rec-2101-org,rec-2101-dup-0,0.7781922112501853,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4365079365079365,0.4365079365079365,1,0.9868817204301076,1.0,1,1,
,rec-4332-org,rec-4332-dup-0,0.7781578899151171,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.975,0,1.0,1.0,1,1,
,rec-3538-org,rec-3538-dup-0,0.7781578899151171,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.975,0,1.0,1.0,1,1,
,rec-2135-org,rec-2135-dup-0,0.7781052563483138,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9683333333333334,1.0,1,1,
,rec-375-org,rec-375-dup-0,0.777999995178275,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9675,1.0,1,1,
,rec-2387-org,rec-2387-dup-0,0.7778947320203804,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9666666666666667,1.0,0,1.0,1.0,1,1,
,rec-3782-org,rec-3782-dup-0,0.7778947300325243,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9666666666666667,0.0,1,1.0,1.0,1,1,
,rec-3810-org,rec-3810-dup-0,0.7778947300325243,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9666666666666667,0.0,1,1.0,1.0,1,1,
,rec-1768-org,rec-1768-dup-0,0.7778463351661757,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9662835249042145,1.0,1,1,
,rec-4000-org,rec-4000-dup-0,0.7777574302613572,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9655797101449275,1.0,1,1,
,rec-2913-org,rec-2913-dup-0,0.7776731233843249,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9649122807017543,1.0,1,1,
,rec-3383-org,rec-3383-dup-0,0.7776562026796593,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9647783251231528,1.0,1,1,
,rec-4695-org,rec-4695-dup-0,0.7775438548273979,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,1.0,0.9277777777777778,1,1,
,rec-4557-org,rec-4557-dup-0,0.7774603126385924,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9632275132275133,1.0,1,1,
,rec-1767-org,rec-1767-dup-0,0.7774603126385924,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9632275132275133,1.0,1,1,
,rec-469-org,rec-469-dup-0,0.7774603106507364,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9632275132275133,1.0,1,1,
,rec-4842-org,rec-4842-dup-0,0.7774162631208588,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9628787878787879,1.0,1,1,
,rec-1946-org,rec-1946-dup-0,0.7773398624417416,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9622739491691105,1.0,1,1,
,rec-4829-org,rec-4829-dup-0,0.7772962837481457,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.43030303030303035,0.43030303030303035,1,0.99375,1.0,1,1,
,rec-4327-org,rec-4327-dup-0,0.7772105214940643,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.975,0,0.9925,1.0,1,1,
,rec-2814-org,rec-2814-dup-0,0.7771929776344153,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9611111111111111,1.0,0,1.0,1.0,1,1,
,rec-3219-org,rec-3219-dup-0,0.7771929776344153,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9611111111111111,1.0,0,1.0,1.0,1,1,
,rec-2497-org,rec-2497-dup-0,0.777190532497182,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9610917537746806,1.0,1,1,
,rec-1270-org,rec-1270-dup-0,0.7771862299960888,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.975,0,1.0,0.9846153846153847,1,1,
,rec-2296-org,rec-2296-dup-0,0.777150709802674,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9607764907764909,1.0,1,1,
,rec-2911-org,rec-2911-dup-0,0.7771428503332761,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,1.0,0.9214285714285715,1,1,
,rec-2880-org,rec-2880-dup-0,0.7771048961883371,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4305555555555555,0.4305555555555555,1,0.9916666666666667,1.0,1,1,
,rec-1046-org,rec-1046-dup-0,0.7770171768900915,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.4365079365079365,0.42857142857142855,1,1.0,0.975,1,1,
,rec-4454-org,rec-4454-dup-0,0.7769824513186259,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9594444444444444,1.0,1,1,
,rec-4492-org,rec-4492-dup-0,0.7768842037167347,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.0,1,0.9586666666666667,1.0,1,1,
,rec-55-org,rec-55-dup-0,0.776842100441433,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9666666666666667,0,1.0,1.0,1,1,
,rec-723-org,rec-723-dup-0,0.776842100441433,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9666666666666667,0,1.0,1.0,1,1,
,rec-2651-org,rec-2651-dup-0,0.7768420984535768,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.9666666666666667,0.0,1,1.0,0.9833333333333333,1,1,
,rec-4777-org,rec-4777-dup-0,0.7767569611225476,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9708333333333333,0,0.9941176470588236,1.0,1,1,
,rec-1868-org,rec-1868-dup-0,0.7767364751357055,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.47222222222222215,0.47222222222222215,1,0.895,1.0,1,1,
,rec-3459-org,rec-3459-dup-0,0.7767251413771055,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,0.9777777777777777,0,0.9851851851851852,1.0,1,1,
,rec-437-org,rec-437-dup-0,0.7767224746171679,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.44761904761904764,0.44761904761904764,1,0.9502463054187192,1.0,1,1,
,rec-3187-org,rec-3187-dup-0,0.7767006380832836,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.975,0.0,1,0.9822134387351779,1.0,1,1,
,rec-2177-org,rec-2177-dup-0,0.7766579454782285,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,0.42857142857142855,0.42857142857142855,1,0.9925925925925926,1.0,1,1,
,rec-3145-org,rec-3145-dup-0,0.776578942546696,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.98125,0.95,1,1,
,rec-3063-org,rec-3063-dup-0,0.7765333753472736,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.9558892596712396,1.0,1,1,
,rec-4683-org,rec-4683-dup-0,0.7765300555069623,Needs Human Review,Confirm Match,Match,Simulated using FEBRL true links,0.5,0.8,1.0,1.0,0,0.955862977602108,1.0,1,1,
